Date,Year,Month,Day,Weekday,Week_Number,Year_Week,Open,High,Low,Close,Volume,Return,Short_MA,Long_MA
,,,,,,,AAPL,AAPL,AAPL,AAPL,AAPL,,,
2024-03-13,2024,3,13,Wednesday,10,2024-10,171.05,171.47,169.06,169.43,52488700,-0.012122447421752391,173.9207142857143,181.8182
2024-03-14,2024,3,14,Thursday,10,2024-10,171.19,172.58,170.34,171.28,72913500,0.01092725013058593,173.24714285714285,181.57260000000002
2024-03-15,2024,3,15,Friday,10,2024-10,169.47,170.91,168.6,170.91,121752700,-0.002196677563047311,172.64357142857145,181.347
2024-03-18,2024,3,18,Monday,11,2024-11,173.83,175.95,171.8,171.99,75604200,0.006372497026019275,172.01285714285714,181.18940000000003
2024-03-19,2024,3,19,Tuesday,11,2024-11,172.61,174.86,171.31,174.33,55215200,0.013585080214420842,171.635,181.093
2024-03-20,2024,3,20,Wednesday,11,2024-11,173.97,176.9,173.35,176.9,53423100,0.014709172357413314,171.48857142857145,180.9614
2024-03-21,2024,3,21,Thursday,11,2024-11,175.29,175.73,169.14,169.67,106181300,-0.040857473696268576,170.90214285714288,180.6934
2024-03-22,2024,3,22,Friday,11,2024-11,170.05,171.33,168.37,170.57,71160100,0.005310282866745064,170.7028571428571,180.4226
2024-03-25,2024,3,25,Monday,12,2024-12,168.88,170.23,167.77,169.15,54288300,-0.008300280800045301,170.75428571428571,180.13539999999998
2024-03-26,2024,3,26,Tuesday,12,2024-12,168.31,169.72,167.9,168.02,57388400,-0.006672690679909721,170.79571428571427,179.81900000000002
2024-03-27,2024,3,27,Wednesday,12,2024-12,168.72,171.88,168.42,171.59,60273300,0.021212601694458044,171.10071428571428,179.61939999999998
2024-03-28,2024,3,28,Thursday,12,2024-12,170.04,170.52,168.82,169.78,65672700,-0.01055912684184468,171.15428571428575,179.40220000000002
2024-04-01,2024,4,1,Monday,13,2024-13,169.49,169.55,167.8,168.34,46240500,-0.008455752694376373,170.96214285714285,179.0386
2024-04-02,2024,4,2,Tuesday,13,2024-13,167.4,167.66,166.56,167.16,49329500,-0.006998914563208003,170.6514285714286,178.5934
2024-04-03,2024,4,3,Wednesday,13,2024-13,167.11,168.98,166.91,167.97,47691700,0.004797625969743979,170.54714285714286,178.1184
2024-04-04,2024,4,4,Thursday,13,2024-13,168.6,170.21,167.14,167.14,53704400,-0.004892362839372777,170.25142857142856,177.60119999999998
2024-04-05,2024,4,5,Friday,13,2024-13,167.91,168.7,167.27,167.9,42104800,0.0045018607502431696,170.03642857142856,177.11280000000002
2024-04-08,2024,4,8,Monday,14,2024-14,167.35,167.52,166.57,166.78,37425500,-0.006663680876193734,169.66428571428574,176.6084
2024-04-09,2024,4,9,Tuesday,14,2024-14,167.02,168.39,166.68,167.99,42373800,0.007242605746106134,169.21142857142857,176.16279999999998
2024-04-10,2024,4,10,Wednesday,14,2024-14,167.12,167.41,165.45,166.11,49709300,-0.01113936358094647,168.44071428571428,175.6934
2024-04-11,2024,4,11,Thursday,14,2024-14,166.67,173.72,166.49,173.3,91070300,0.04327092262451804,168.70000000000002,175.4406
2024-04-12,2024,4,12,Friday,14,2024-14,172.53,176.59,172.48,174.8,101670900,0.008626723189674168,169.00214285714287,175.28979999999999
2024-04-15,2024,4,15,Monday,15,2024-15,173.62,174.88,170.79,170.97,73531800,-0.021863777475176316,169.1321428571429,175.0138
2024-04-16,2024,4,16,Tuesday,15,2024-15,170.04,172.03,166.6,167.7,73711200,-0.019167039193247137,169.10928571428573,174.69240000000002
2024-04-17,2024,4,17,Wednesday,15,2024-15,167.93,168.96,166.33,166.33,50901200,-0.008147494370009833,168.73357142857142,174.30740000000003
2024-04-18,2024,4,18,Thursday,15,2024-15,166.36,166.97,164.9,165.38,43122900,-0.005714308255418632,168.4192857142857,173.8714
2024-04-19,2024,4,19,Friday,15,2024-15,164.56,164.75,162.45,163.36,68149400,-0.01221257679973009,168.06357142857146,173.3928
2024-04-22,2024,4,22,Monday,16,2024-16,163.88,165.6,163.13,164.19,48116400,0.005090952295019768,167.85142857142858,172.9524
2024-04-23,2024,4,23,Tuesday,16,2024-16,163.71,165.39,163.28,165.24,49537800,0.0063916771586896015,167.65642857142856,172.51780000000002
2024-04-24,2024,4,24,Wednesday,16,2024-16,164.89,167.62,164.56,167.34,48251800,0.012702350855555933,167.6707142857143,172.1588
2024-04-25,2024,4,25,Thursday,16,2024-16,167.85,168.92,166.48,168.2,50558300,0.005147037100392771,167.69214285714287,171.85879999999997
2024-04-26,2024,4,26,Friday,16,2024-16,168.19,169.64,167.5,167.62,44838400,-0.0034726320219309326,167.75214285714284,171.5648
2024-04-29,2024,4,29,Monday,17,2024-17,171.65,174.28,171.38,171.78,68169400,0.024807877681858548,168.02285714285716,171.3598
2024-04-30,2024,4,30,Tuesday,17,2024-17,171.61,173.25,168.31,168.64,65934800,-0.01827071993746432,168.20357142857142,171.12260000000003
2024-05-01,2024,5,1,Wednesday,17,2024-17,167.9,170.99,167.43,167.62,50383100,-0.006047109947067031,167.79785714285714,170.8798
2024-05-02,2024,5,2,Thursday,17,2024-17,170.8,171.7,169.19,171.31,94214900,0.022031925363350302,167.54857142857145,170.69580000000002
2024-05-03,2024,5,3,Friday,17,2024-17,184.8,185.14,180.85,181.56,163224100,0.059816171273726404,168.305,170.6762
2024-05-06,2024,5,6,Monday,18,2024-18,180.54,182.37,178.63,179.91,78569700,-0.009106669483794905,169.17714285714285,170.6602
2024-05-07,2024,5,7,Tuesday,18,2024-18,181.63,183.06,179.52,180.59,77305800,0.003797109230184059,170.1957142857143,170.6848
2024-05-08,2024,5,8,Wednesday,18,2024-18,181.03,181.25,179.65,180.93,45057100,0.0018641233069152108,171.30642857142857,170.687
2024-05-09,2024,5,9,Thursday,18,2024-18,180.75,182.83,180.3,182.74,48983000,0.010014155212785258,172.69071428571428,170.74940000000004
2024-05-10,2024,5,10,Friday,18,2024-18,183.31,183.5,180.57,181.48,50759500,-0.006890113482502902,173.9257142857143,170.8
2024-05-13,2024,5,13,Monday,19,2024-19,183.85,185.49,183.03,184.68,72044800,0.01764542172341832,175.31428571428572,170.93599999999998
2024-05-14,2024,5,14,Tuesday,19,2024-19,185.9,186.68,184.69,185.82,52393600,0.006173489777871133,176.63428571428568,171.1852
2024-05-15,2024,5,15,Wednesday,19,2024-19,186.3,189.01,185.76,188.09,70400000,0.012217848003953424,178.055,171.5784
2024-05-16,2024,5,16,Thursday,19,2024-19,188.83,189.46,188.03,188.21,52845200,0.0006323666249956617,179.5257142857143,171.99380000000002
2024-05-17,2024,5,17,Friday,19,2024-19,187.88,189.17,187.56,188.24,41282900,0.0001580930892646215,180.70142857142858,172.4122
2024-05-20,2024,5,20,Monday,20,2024-20,187.7,190.27,187.39,189.4,44361300,0.0061621430143423694,182.18428571428572,172.81959999999998
2024-05-21,2024,5,21,Tuesday,20,2024-20,189.45,191.07,189.28,190.7,42309400,0.006857295330487734,183.83285714285716,173.213
2024-05-22,2024,5,22,Wednesday,20,2024-20,190.62,191.16,188.64,189.26,34648500,-0.007538413406104727,185.115,173.56799999999998
2024-05-23,2024,5,23,Thursday,20,2024-20,189.34,189.36,185.03,185.28,51005900,-0.021058214947573206,185.38071428571428,173.885
2024-05-24,2024,5,24,Friday,20,2024-20,187.2,188.94,186.43,188.35,36327000,0.016588282916130792,185.98357142857142,174.22639999999998
2024-05-28,2024,5,28,Tuesday,21,2024-21,189.87,191.34,187.48,188.36,52280100,5.2739868578122184e-05,186.53857142857143,174.57539999999997
2024-05-29,2024,5,29,Wednesday,21,2024-21,187.98,190.6,187.88,188.66,53068000,0.0015788722429075364,187.09071428571428,174.9088
2024-05-30,2024,5,30,Thursday,21,2024-21,189.12,190.53,188.99,189.65,49889100,0.005255204248810097,187.5842857142857,175.2152
2024-05-31,2024,5,31,Friday,21,2024-21,189.8,190.92,188.28,190.6,75158300,0.005018458058184239,188.2357142857143,175.4892
2024-06-03,2024,6,3,Monday,22,2024-22,191.24,193.32,190.87,192.36,50080500,0.009258999073819885,188.78428571428572,175.94299999999998
2024-06-04,2024,6,4,Tuesday,22,2024-22,192.97,193.64,191.37,192.68,47471400,0.0016491170679571177,189.27428571428572,176.3852
2024-06-05,2024,6,5,Wednesday,22,2024-22,193.72,195.21,193.2,194.19,54156800,0.007820844858410947,189.71,176.88600000000002
2024-06-06,2024,6,6,Thursday,22,2024-22,194.01,194.81,192.5,192.81,41181800,-0.007096409999643227,190.03857142857143,177.3818
2024-06-07,2024,6,7,Friday,22,2024-22,192.98,195.25,192.47,195.2,53103900,0.012391991980362782,190.53571428571428,177.854
2024-06-10,2024,6,10,Monday,23,2024-23,195.21,195.61,190.5,191.46,97010200,-0.019147758292158423,190.68285714285716,178.2876
2024-06-11,2024,6,11,Tuesday,23,2024-23,191.99,205.38,191.97,205.37,172373300,0.07264916156603096,191.7307142857143,179.0282
2024-06-12,2024,6,12,Wednesday,23,2024-23,205.59,218.31,205.12,211.24,198134300,0.028578236451472172,193.3007142857143,179.9098
2024-06-13,2024,6,13,Thursday,23,2024-23,212.9,214.89,209.78,212.4,97862700,0.0054912537589841826,195.23785714285714,180.79840000000002
2024-06-14,2024,6,14,Friday,23,2024-23,212.01,213.32,209.49,210.67,70122700,-0.008168477066532231,196.83214285714286,181.669
2024-06-17,2024,6,17,Monday,24,2024-24,211.54,217.07,210.89,214.81,93728300,0.019671597054327083,198.72142857142856,182.60719999999998
2024-06-18,2024,6,18,Tuesday,24,2024-24,215.72,216.75,211.17,212.45,79943300,-0.010984435141497828,200.42071428571427,183.5206
2024-06-20,2024,6,20,Thursday,24,2024-24,212.09,212.4,207.06,207.88,86172500,-0.0215130220262697,201.72285714285712,184.3184
2024-06-21,2024,6,21,Friday,24,2024-24,208.58,210.07,205.33,205.71,241805100,-0.010444395868514422,202.80214285714285,185.1104
2024-06-24,2024,6,24,Monday,25,2024-25,205.94,210.87,204.82,206.35,80727000,0.0031326392945953963,203.80142857142854,185.77140000000003
2024-06-25,2024,6,25,Tuesday,25,2024-25,207.35,209.56,206.82,207.27,55549700,0.004468216697492089,204.84357142857144,186.42079999999999
2024-06-26,2024,6,26,Wednesday,25,2024-25,209.68,213.01,208.83,211.42,66213200,0.019993165459628814,206.0742857142857,187.22979999999998
2024-06-27,2024,6,27,Thursday,25,2024-25,212.85,213.89,210.53,212.26,49772700,0.003985990284888441,207.46357142857144,188.12099999999998
2024-06-28,2024,6,28,Friday,25,2024-25,213.92,214.21,208.49,208.81,82542700,-0.016254184891173473,208.43571428571428,188.9706
2024-07-01,2024,7,1,Monday,26,2024-26,210.27,215.64,210.1,214.89,60402900,0.029104658008010098,210.10928571428573,189.9608
2024-07-02,2024,7,2,Tuesday,26,2024-26,214.29,218.49,213.25,218.38,58046200,0.01623993862074924,211.03857142857143,191.06119999999999
2024-07-03,2024,7,3,Wednesday,26,2024-26,218.11,219.65,217.15,219.65,37369800,0.005811073656752486,211.63928571428573,192.17039999999997
2024-07-05,2024,7,5,Friday,26,2024-26,219.75,224.51,219.75,224.4,60412400,0.021620366289037518,212.49642857142857,193.3536
2024-07-08,2024,7,8,Monday,27,2024-27,225.14,225.89,221.33,225.86,59085900,0.006538883238900395,213.58142857142857,194.52399999999997
2024-07-09,2024,7,9,Tuesday,27,2024-27,225.97,227.43,224.43,226.72,48076100,0.0037748470851168836,214.43214285714288,195.69440000000003
2024-07-10,2024,7,10,Wednesday,27,2024-27,227.33,231.08,227.28,230.98,62627700,0.01880352522350659,215.75571428571428,196.9616
2024-07-11,2024,7,11,Thursday,27,2024-27,229.4,230.39,223.83,225.62,64710600,-0.023220755359770306,217.02285714285716,198.0384
2024-07-12,2024,7,12,Friday,27,2024-27,226.95,230.64,226.72,228.56,53046500,0.01305077132027943,218.655,199.23680000000002
2024-07-15,2024,7,15,Monday,28,2024-28,234.45,235.19,231.09,232.39,62631300,0.016743336666463327,220.51500000000001,200.53220000000002
2024-07-16,2024,7,16,Tuesday,28,2024-28,232.98,234.24,230.33,232.8,43234300,0.001791957838201963,222.33857142857144,201.76199999999997
2024-07-17,2024,7,17,Wednesday,28,2024-28,227.48,229.47,224.69,226.91,57345900,-0.02529605750854591,223.445,202.669
2024-07-18,2024,7,18,Thursday,28,2024-28,228.3,228.46,220.36,222.25,66034600,-0.020534850911770874,224.1585714285714,203.5158
2024-07-19,2024,7,19,Friday,28,2024-28,222.89,224.85,221.36,222.38,49151500,0.000579924665403686,225.12785714285715,204.3516
2024-07-22,2024,7,22,Monday,29,2024-29,225.06,225.82,221.17,222.04,48201800,-0.001560367368705018,225.63857142857142,205.17379999999997
2024-07-23,2024,7,23,Tuesday,29,2024-29,222.44,224.99,220.77,223.08,39960300,0.004688349038246553,225.9742857142857,205.9806
2024-07-24,2024,7,24,Wednesday,29,2024-29,222.08,222.87,215.27,216.66,61777600,-0.0287543179152554,225.76071428571427,206.68420000000003
2024-07-25,2024,7,25,Thursday,29,2024-29,217.05,218.95,212.78,215.62,51391200,-0.004804483846877372,225.13357142857146,207.303
2024-07-26,2024,7,26,Friday,29,2024-29,216.82,217.61,214.15,216.09,41601300,0.002160991113448585,224.43571428571428,207.9084
2024-07-29,2024,7,29,Monday,30,2024-30,215.1,217.42,213.9,216.37,36311800,0.0012846754872153365,223.69642857142858,208.47400000000002
2024-07-30,2024,7,30,Tuesday,30,2024-30,217.31,218.44,214.26,216.92,41643800,0.0025659133809590173,222.69214285714287,209.0482
2024-07-31,2024,7,31,Wednesday,30,2024-30,219.54,221.9,218.74,220.17,50036300,0.014990929317613144,222.30285714285714,209.6868
2024-08-01,2024,8,1,Thursday,30,2024-30,222.44,222.55,215.16,216.48,62501000,-0.01675084410180072,221.44,210.2284
2024-08-02,2024,8,2,Friday,30,2024-30,217.27,223.66,215.84,217.97,105568600,0.006869407461095545,220.41000000000003,210.77380000000002
2024-08-05,2024,8,5,Monday,31,2024-31,197.38,211.67,194.32,207.47,119548600,-0.04816695497606194,218.60071428571428,211.13800000000003
2024-08-06,2024,8,6,Tuesday,31,2024-31,203.54,208.19,199.34,205.45,69660500,-0.009748152083675299,217.06785714285712,211.54139999999998
2024-08-07,2024,8,7,Wednesday,31,2024-31,205.12,211.81,204.62,208.02,63516400,0.01249830014591824,216.05142857142854,211.9348
2024-08-08,2024,8,8,Thursday,31,2024-31,211.28,212.36,207.04,211.48,47161100,0.016633275073787868,215.27285714285713,212.3972
2024-08-09,2024,8,9,Friday,31,2024-31,210.28,214.92,210.15,214.38,42201600,0.01373577511743096,214.72571428571428,212.9116
2024-08-12,2024,8,12,Monday,32,2024-32,214.46,217.88,214.0,215.91,38028100,0.00712992406510593,214.2135714285714,213.4368
2024-08-13,2024,8,13,Tuesday,32,2024-32,217.38,220.24,217.38,219.62,44155300,0.017193107011582276,214.425,214.01719999999997
2024-08-14,2024,8,14,Wednesday,32,2024-32,218.93,221.37,218.07,220.07,41960600,0.0020337303827382414,214.7428571428571,214.57139999999998
2024-08-15,2024,8,15,Thursday,32,2024-32,222.93,223.67,221.1,223.05,46414000,0.013530638562853747,215.24,215.17880000000002
2024-08-16,2024,8,16,Friday,32,2024-32,222.25,225.14,221.99,224.37,44340200,0.005918452273491193,215.81142857142854,215.78239999999997
2024-08-19,2024,8,19,Monday,33,2024-33,224.04,224.31,221.38,224.21,40687800,-0.0007078256009666051,216.33214285714286,216.4104
2024-08-20,2024,8,20,Tuesday,33,2024-33,224.09,225.48,223.77,224.82,30299000,0.0027446309080869646,216.66428571428574,217.00279999999998
2024-08-21,2024,8,21,Wednesday,33,2024-33,224.83,226.28,223.38,224.72,34765500,-0.00048554008155765604,217.25285714285715,217.668
2024-08-22,2024,8,22,Thursday,33,2024-33,226.1,226.64,222.23,222.86,43695300,-0.00825975283144087,217.60214285714284,218.0178
2024-08-23,2024,8,23,Friday,33,2024-33,223.98,226.52,222.66,225.15,38677300,0.010288036962987412,218.865,218.296
2024-08-26,2024,8,26,Monday,34,2024-34,225.07,225.59,222.22,225.49,30602200,0.0014989590712606304,220.29642857142858,218.5578
2024-08-27,2024,8,27,Tuesday,34,2024-34,224.32,227.15,223.22,226.33,35934600,0.003741518211471506,221.6042857142857,218.87099999999998
2024-08-28,2024,8,28,Wednesday,34,2024-34,226.22,228.15,224.0,224.8,38052200,-0.006753530746548497,222.5557142857143,219.07080000000002
2024-08-29,2024,8,29,Thursday,34,2024-34,228.39,231.19,227.18,228.08,51906300,0.014570203763614176,223.53428571428572,219.3834
2024-08-30,2024,8,30,Friday,34,2024-34,228.48,228.69,225.79,227.3,52990800,-0.003437973805193839,224.34785714285718,219.7718
2024-09-03,2024,9,3,Tuesday,35,2024-35,226.85,227.3,219.52,221.11,50190600,-0.027205080424525185,224.45428571428573,220.0798
2024-09-04,2024,9,4,Wednesday,35,2024-35,220.01,220.13,215.86,219.21,43840200,-0.00861889958124551,224.39285714285717,220.33699999999996
2024-09-05,2024,9,5,Thursday,35,2024-35,219.98,223.8,219.87,220.73,36615400,0.006927847503684692,224.22714285714287,220.60620000000003
2024-09-06,2024,9,6,Friday,35,2024-35,222.28,223.56,218.13,219.18,48423000,-0.007014986527561939,223.85642857142858,220.76139999999998
2024-09-09,2024,9,9,Monday,36,2024-36,219.18,219.62,215.1,219.27,67180000,0.00040754709835377767,223.50357142857143,220.9016
2024-09-10,2024,9,10,Tuesday,36,2024-36,217.29,219.83,215.12,218.47,51591000,-0.0036214743687437156,223.04999999999998,221.09480000000002
2024-09-11,2024,9,11,Wednesday,36,2024-36,219.81,221.43,216.27,221.0,44587100,0.011585231192673628,222.78428571428572,221.217
2024-09-12,2024,9,12,Thursday,36,2024-36,220.84,221.89,218.18,221.11,37455600,0.0004940735682170683,222.65928571428572,221.2716
2024-09-13,2024,9,13,Friday,36,2024-36,221.92,222.37,220.26,220.84,36766600,-0.0012120769626086103,222.35142857142858,221.2954
2024-09-16,2024,9,16,Monday,37,2024-37,214.93,215.6,212.33,214.71,59357400,-0.02777528083677039,221.5814285714286,221.1016
2024-09-17,2024,9,17,Tuesday,37,2024-37,214.14,215.29,212.9,215.18,45519300,0.002172654542953012,220.78500000000003,220.88800000000003
2024-09-18,2024,9,18,Wednesday,37,2024-37,215.93,221.05,215.92,219.05,59894900,0.017989782608479832,220.37428571428572,220.7346
2024-09-19,2024,9,19,Thursday,37,2024-37,223.32,228.11,222.96,227.17,66781300,0.03706551490586163,220.30928571428575,220.6584
2024-09-20,2024,9,20,Friday,37,2024-37,228.26,231.36,225.93,226.5,318679900,-0.002927331174851111,220.25214285714287,220.67600000000002
2024-09-23,2024,9,23,Monday,38,2024-38,225.65,227.74,224.13,224.78,54146000,-0.007581156640567133,220.5142857142857,220.6004
2024-09-24,2024,9,24,Tuesday,38,2024-38,226.95,227.64,224.05,225.68,43556100,0.00397399967118095,220.97642857142858,220.4662
2024-09-25,2024,9,25,Wednesday,38,2024-38,223.26,225.6,222.35,224.69,42308700,-0.004398159870869889,221.2592857142857,220.304
2024-09-26,2024,9,26,Thursday,38,2024-38,225.61,226.8,223.73,225.83,36636700,0.005080203735144284,221.73428571428573,220.28239999999997
2024-09-27,2024,9,27,Friday,38,2024-38,226.76,227.81,225.61,226.1,34026000,0.0011867723130964958,222.22214285714287,220.3594
2024-09-30,2024,9,30,Monday,39,2024-39,228.33,231.27,227.94,231.27,54541900,0.022872007650480475,223.13642857142858,220.5372
2024-10-01,2024,10,1,Tuesday,39,2024-39,227.81,227.94,222.08,224.53,63285000,-0.029141662993270145,223.38857142857142,220.58700000000002
2024-10-02,2024,10,2,Wednesday,39,2024-39,224.21,225.68,221.36,225.09,32880600,0.0025197433242127865,223.67285714285714,220.6272
2024-10-03,2024,10,3,Thursday,39,2024-39,223.46,225.12,221.66,223.99,34044200,-0.004894699725881857,223.89785714285716,220.77379999999997
2024-10-04,2024,10,4,Friday,39,2024-39,226.2,226.3,222.46,225.11,37245100,0.005007470980211481,224.64071428571427,220.9636
2024-10-07,2024,10,7,Monday,40,2024-40,222.83,224.01,219.68,220.04,39505400,-0.022530916310902205,224.98785714285714,221.04260000000002
2024-10-08,2024,10,8,Tuesday,40,2024-40,222.63,224.3,221.59,224.09,31855700,0.01840405115607391,225.34785714285712,221.197
2024-10-09,2024,10,9,Wednesday,40,2024-40,223.55,228.04,223.16,227.83,33591100,0.016698452101093553,225.39499999999998,221.4152
2024-10-10,2024,10,10,Thursday,40,2024-40,226.09,227.79,225.48,227.34,28183500,-0.0021783238526293935,225.45499999999998,221.55859999999996
2024-10-11,2024,10,11,Friday,40,2024-40,227.59,227.7,225.65,225.86,31759200,-0.006505408532836432,225.53214285714287,221.7462
2024-10-14,2024,10,14,Monday,41,2024-41,227.0,230.01,226.9,229.58,39882100,0.016479934342934044,225.8107142857143,221.9784
2024-10-15,2024,10,15,Tuesday,41,2024-41,231.87,235.72,230.64,232.11,64751400,0.011024685474710694,226.3407142857143,222.47120000000004
2024-10-16,2024,10,16,Wednesday,41,2024-41,229.88,230.39,228.13,230.06,34082200,-0.008851884000882437,226.64285714285714,222.9634
2024-10-17,2024,10,17,Thursday,41,2024-41,231.69,232.11,228.8,230.42,32993800,0.0015962816791474932,226.95142857142858,223.4114
2024-10-18,2024,10,18,Friday,41,2024-41,234.42,234.42,232.27,233.25,46431500,0.012276620457745135,227.09285714285716,223.8468
2024-10-21,2024,10,21,Monday,42,2024-42,232.71,235.09,232.71,234.72,36254500,0.006297833056365443,227.8207142857143,224.2536
2024-10-22,2024,10,22,Tuesday,42,2024-42,232.15,234.46,230.87,234.11,38846600,-0.002621721629057161,228.465,224.61759999999998
2024-10-23,2024,10,23,Wednesday,42,2024-42,232.34,233.39,226.07,229.04,52287000,-0.021623078817787023,228.82571428571427,224.806
2024-10-24,2024,10,24,Thursday,42,2024-42,228.27,229.1,226.71,228.85,31109500,-0.0008232869080260219,229.09285714285716,224.98160000000004
2024-10-25,2024,10,25,Friday,42,2024-42,228.03,231.48,227.86,229.69,38802300,0.0036432359739049236,229.78214285714287,225.1144
2024-10-28,2024,10,28,Monday,43,2024-43,231.58,232.98,230.82,231.66,36087100,0.008599237074554678,230.32285714285715,225.2602
2024-10-29,2024,10,29,Tuesday,43,2024-43,231.37,232.59,230.59,231.93,35417200,0.001156874226483584,230.61571428571432,225.41459999999998
2024-10-30,2024,10,30,Wednesday,43,2024-43,230.88,231.73,227.84,228.39,47070900,-0.015277909906239895,230.69071428571428,225.486
2024-10-31,2024,10,31,Thursday,43,2024-43,227.63,228.12,223.69,224.23,64370100,-0.018209493659384512,230.5742857142857,225.47620000000003
2024-11-01,2024,11,1,Friday,43,2024-43,219.33,223.67,218.63,221.25,65276700,-0.013279547527440982,229.9792857142857,225.44400000000002
2024-11-04,2024,11,4,Monday,44,2024-44,219.35,221.13,218.08,220.36,44944500,-0.004037535340675635,229.14000000000001,225.3482
2024-11-05,2024,11,5,Tuesday,44,2024-44,220.15,222.28,219.49,221.79,28111300,0.0064861480448801245,228.54928571428573,225.2742
2024-11-06,2024,11,6,Wednesday,44,2024-44,220.95,224.39,219.54,221.06,54561100,-0.0032669283786925796,227.88071428571428,225.1688
2024-11-07,2024,11,7,Thursday,44,2024-44,222.96,226.18,222.9,225.79,42137700,0.02137210678805812,227.34785714285712,225.1886
2024-11-08,2024,11,8,Friday,44,2024-44,225.73,227.21,224.97,225.52,38328800,-0.0011881973656511224,226.69071428571428,225.13739999999999
2024-11-11,2024,11,11,Monday,45,2024-45,223.57,224.27,220.09,222.81,42005600,-0.012028588279958119,225.88357142857143,225.04760000000002
2024-11-12,2024,11,12,Tuesday,45,2024-45,223.12,224.16,221.94,222.81,40398300,0.0,225.4385714285714,225.0816
2024-11-13,2024,11,13,Wednesday,45,2024-45,222.59,225.21,221.35,223.69,48566200,0.003969155952552539,225.07,225.17120000000003
2024-11-14,2024,11,14,Thursday,45,2024-45,223.59,227.42,223.57,226.77,44923900,0.013770376980534849,224.86142857142858,225.29199999999997
2024-11-15,2024,11,15,Friday,45,2024-45,224.96,225.48,222.85,223.57,47923700,-0.014109111403541208,224.28357142857143,225.37980000000005
2024-11-18,2024,11,18,Monday,46,2024-46,223.82,228.28,223.74,226.57,44633700,0.013422274165116654,223.90071428571426,225.5258
2024-11-19,2024,11,19,Tuesday,46,2024-46,225.54,228.7,225.22,226.83,36211800,0.0011401709151894757,223.78928571428568,225.69299999999998
2024-11-20,2024,11,20,Wednesday,46,2024-46,226.61,228.47,224.46,227.55,35169600,0.00315399714279585,224.02642857142857,225.82399999999998
2024-11-21,2024,11,21,Thursday,46,2024-46,227.43,228.7,224.28,227.07,42108300,-0.0020960314614610898,224.44214285714287,225.9432
2024-11-22,2024,11,22,Friday,46,2024-46,226.61,229.26,226.61,228.41,38168300,0.005907584127903487,225.01714285714283,226.09459999999999
2024-11-25,2024,11,25,Monday,47,2024-47,229.99,231.77,228.28,231.39,90152800,0.013050865641952791,225.7028571428571,226.4282
2024-11-26,2024,11,26,Tuesday,47,2024-47,231.85,234.07,231.85,233.57,45986200,0.00940434364985232,226.59642857142856,226.796
2024-11-27,2024,11,27,Wednesday,47,2024-47,232.98,234.19,232.33,233.44,33498400,-0.0005530768936284902,227.14285714285714,227.0838
2024-11-29,2024,11,29,Friday,47,2024-47,233.32,236.3,232.48,235.82,28481400,0.010215818045905767,227.8785714285714,227.2568
2024-12-02,2024,12,2,Monday,48,2024-48,235.76,239.26,235.65,238.07,48137100,0.009522601093399752,228.96857142857144,227.4882
2024-12-03,2024,12,3,Tuesday,48,2024-48,238.29,241.22,237.38,241.11,38861000,0.0127718170011486,230.2757142857143,227.8148
2024-12-04,2024,12,4,Wednesday,48,2024-48,241.33,242.56,239.72,241.47,44383900,0.001483670323441988,231.54571428571427,228.13060000000002
2024-12-05,2024,12,5,Thursday,48,2024-48,242.44,242.99,240.59,241.5,40033900,0.00012347708956528258,232.59785714285712,228.4668
2024-12-06,2024,12,6,Friday,48,2024-48,241.37,243.08,240.54,241.3,36870600,-0.0008229736587772596,233.8642857142857,228.7762
2024-12-09,2024,12,9,Monday,49,2024-49,240.29,245.67,240.22,245.18,44649200,0.016101137954386058,235.19357142857143,229.15779999999998
2024-12-10,2024,12,10,Tuesday,49,2024-49,245.32,246.63,243.78,246.2,36914800,0.004133779543955551,236.5771428571429,229.4564
2024-12-11,2024,12,11,Wednesday,49,2024-49,246.39,249.21,244.7,244.93,45205800,-0.005166048550183766,237.81857142857143,229.86440000000002
2024-12-12,2024,12,12,Thursday,49,2024-49,245.32,247.16,244.12,246.39,32777500,0.005963710615935591,239.1985714285714,230.2904
2024-12-13,2024,12,13,Friday,49,2024-49,246.25,247.71,244.68,246.55,33155300,0.0006856321694574952,240.49428571428572,230.7416
2024-12-16,2024,12,16,Monday,50,2024-50,246.42,249.78,246.08,249.45,51694800,0.011727596362295811,241.78428571428572,231.2284
2024-12-17,2024,12,17,Tuesday,50,2024-50,248.49,252.22,248.19,251.87,51356400,0.009719587636433547,243.09142857142857,231.865
2024-12-18,2024,12,18,Wednesday,50,2024-50,250.56,252.67,246.17,246.48,56774100,-0.02142179102508246,244.02285714285713,232.31279999999998
2024-12-19,2024,12,19,Thursday,50,2024-50,245.93,250.4,245.52,248.2,60882300,0.007014733236583526,244.90714285714287,232.72019999999998
2024-12-20,2024,12,20,Friday,50,2024-50,246.47,253.38,244.13,252.87,147495300,0.01881582123937009,245.96428571428572,233.23080000000002
2024-12-23,2024,12,23,Monday,51,2024-51,253.15,254.03,251.84,253.65,40858800,0.003064980125057515,246.85999999999999,233.7866
2024-12-24,2024,12,24,Tuesday,51,2024-51,253.87,256.57,253.67,256.56,23234700,0.011478016014876635,247.93785714285715,234.32620000000003
2024-12-26,2024,12,26,Thursday,51,2024-51,256.55,258.45,255.99,257.38,27237100,0.0031756925937183045,249.07214285714286,234.8316
